Batch_ID,Product,Production_Line,Batch_Date,Month_Year,Quarter,Shift,Supervisor,Batch_Size_kg,Raw_Material_Lot,Batch_Status,QC_Release_Date
BCH-2024-0973,Banana Chips,Line A,2026-05-19 00:00:00,May-2026,Q2-2026,Morning,Divya N.,559.6,RM-2972,Rejected,
BCH-2024-0974,Sweet Potato Chips,Line B,2026-05-20 00:00:00,May-2026,Q2-2026,Afternoon,Karthik V.,454.6,RM-2973,Hold – OOS,
BCH-2024-0975,Masala Peanuts,Line C,2026-05-21 00:00:00,May-2026,Q2-2026,Night,Meena R.,446.2,RM-2974,Released,2026-05-23 00:00:00
BCH-2024-0976,Tapioca Crisps,Line D,2026-05-22 00:00:00,May-2026,Q2-2026,Morning,Suresh B.,408.9,RM-2975,Released,2026-05-25 00:00:00
BCH-2024-0977,Jackfruit Chips,Line E,2026-05-23 00:00:00,May-2026,Q2-2026,Afternoon,Ramesh K.,215.5,RM-2976,Released,2026-05-24 00:00:00
BCH-2024-0978,Okra Chips,Line F,2026-05-24 00:00:00,May-2026,Q2-2026,Night,Priya S.,513.5,RM-2977,Released,2026-05-26 00:00:00
BCH-2024-0979,Roasted Corn,Line A,2026-05-26 00:00:00,May-2026,Q2-2026,Morning,Anand M.,402.2,RM-2978,Released,2026-05-28 00:00:00
BCH-2024-0980,Chickpea Snacks,Line B,2026-05-27 00:00:00,May-2026,Q2-2026,Afternoon,Sagar A.,420.2,RM-2979,Released,2026-05-28 00:00:00
BCH-2024-0981,Banana Chips,Line C,2026-05-28 00:00:00,May-2026,Q2-2026,Night,Divya N.,581.6,RM-2980,Released,2026-05-30 00:00:00
BCH-2024-0982,Sweet Potato Chips,Line D,2026-05-29 00:00:00,May-2026,Q2-2026,Morning,Karthik V.,380.7,RM-2981,Released,2026-06-01 00:00:00
BCH-2024-0983,Masala Peanuts,Line E,2026-05-30 00:00:00,May-2026,Q2-2026,Afternoon,Meena R.,466.7,RM-2982,Released,2026-05-31 00:00:00
BCH-2024-0984,Tapioca Crisps,Line F,2026-05-31 00:00:00,May-2026,Q2-2026,Night,Suresh B.,606.3,RM-2983,Released,2026-06-01 00:00:00
BCH-2024-0985,Jackfruit Chips,Line A,2026-06-02 00:00:00,Jun-2026,Q2-2026,Morning,Ramesh K.,402.3,RM-2984,Rejected,
BCH-2024-0986,Okra Chips,Line B,2026-06-03 00:00:00,Jun-2026,Q2-2026,Afternoon,Priya S.,589.4,RM-2985,Released,2026-06-05 00:00:00
BCH-2024-0987,Roasted Corn,Line C,2026-06-04 00:00:00,Jun-2026,Q2-2026,Night,Anand M.,341.6,RM-2986,Released,2026-06-07 00:00:00
BCH-2024-0988,Chickpea Snacks,Line D,2026-06-06 00:00:00,Jun-2026,Q2-2026,Morning,Sagar A.,344.4,RM-2987,Hold – OOS,
BCH-2024-0989,Banana Chips,Line E,2026-06-09 00:00:00,Jun-2026,Q2-2026,Afternoon,Divya N.,293.9,RM-2988,Rejected,
BCH-2024-0990,Sweet Potato Chips,Line F,2026-06-10 00:00:00,Jun-2026,Q2-2026,Night,Karthik V.,448.2,RM-2989,Released,2026-06-13 00:00:00
BCH-2024-0991,Masala Peanuts,Line A,2026-06-11 00:00:00,Jun-2026,Q2-2026,Morning,Meena R.,361.3,RM-2990,Released,2026-06-14 00:00:00
BCH-2024-0992,Tapioca Crisps,Line B,2026-06-12 00:00:00,Jun-2026,Q2-2026,Afternoon,Suresh B.,233.5,RM-2991,Released,2026-06-14 00:00:00
BCH-2024-0993,Jackfruit Chips,Line C,2026-06-13 00:00:00,Jun-2026,Q2-2026,Night,Ramesh K.,401.3,RM-2992,Released,2026-06-15 00:00:00
BCH-2024-0994,Okra Chips,Line D,2026-06-14 00:00:00,Jun-2026,Q2-2026,Morning,Priya S.,405.6,RM-2993,Hold – OOS,
BCH-2024-0995,Roasted Corn,Line E,2026-06-15 00:00:00,Jun-2026,Q2-2026,Afternoon,Anand M.,513.4,RM-2994,Released,2026-06-17 00:00:00
BCH-2024-0996,Chickpea Snacks,Line F,2026-06-18 00:00:00,Jun-2026,Q2-2026,Night,Sagar A.,386.7,RM-2995,Released,2026-06-19 00:00:00
BCH-2024-0997,Banana Chips,Line A,2026-06-25 00:00:00,Jun-2026,Q2-2026,Morning,Divya N.,356.1,RM-2996,Released,2026-06-27 00:00:00
BCH-2024-0998,Sweet Potato Chips,Line B,2026-06-26 00:00:00,Jun-2026,Q2-2026,Afternoon,Karthik V.,249.9,RM-2997,Released,2026-06-29 00:00:00
BCH-2024-0999,Masala Peanuts,Line C,2026-06-28 00:00:00,Jun-2026,Q2-2026,Night,Meena R.,299.1,RM-2998,Released,2026-06-29 00:00:00
BCH-2024-1000,Tapioca Crisps,Line D,2026-06-29 00:00:00,Jun-2026,Q2-2026,Morning,Suresh B.,415.8,RM-2999,Hold – OOS,
BCH-2024-1001,Jackfruit Chips,Line E,2026-06-30 00:00:00,Jun-2026,Q2-2026,Afternoon,Ramesh K.,263.1,RM-3000,Released,2026-07-01 00:00:00
BCH-2024-1002,Okra Chips,Line F,2026-07-03 00:00:00,Jul-2026,Q3-2026,Night,Priya S.,457.0,RM-3001,Released,2026-07-06 00:00:00
BCH-2024-1003,Roasted Corn,Line A,2026-07-04 00:00:00,Jul-2026,Q3-2026,Morning,Anand M.,414.2,RM-3002,Hold – OOS,
BCH-2024-1004,Chickpea Snacks,Line B,2026-07-05 00:00:00,Jul-2026,Q3-2026,Afternoon,Sagar A.,519.1,RM-3003,Released,2026-07-08 00:00:00
BCH-2024-1005,Banana Chips,Line C,2026-07-06 00:00:00,Jul-2026,Q3-2026,Night,Divya N.,350.0,RM-3004,Released,2026-07-07 00:00:00
BCH-2024-1006,Sweet Potato Chips,Line D,2026-07-07 00:00:00,Jul-2026,Q3-2026,Morning,Karthik V.,492.6,RM-3005,Hold – OOS,
BCH-2024-1007,Masala Peanuts,Line E,2026-07-12 00:00:00,Jul-2026,Q3-2026,Afternoon,Meena R.,383.4,RM-3006,Released,2026-07-14 00:00:00
BCH-2024-1008,Tapioca Crisps,Line F,2026-07-13 00:00:00,Jul-2026,Q3-2026,Night,Suresh B.,518.9,RM-3007,Released,2026-07-16 00:00:00
BCH-2024-1009,Jackfruit Chips,Line A,2026-07-14 00:00:00,Jul-2026,Q3-2026,Morning,Ramesh K.,288.7,RM-3008,Released,2026-07-16 00:00:00
BCH-2024-1010,Okra Chips,Line B,2026-07-15 00:00:00,Jul-2026,Q3-2026,Afternoon,Priya S.,561.0,RM-3009,Released,2026-07-17 00:00:00
BCH-2024-1011,Roasted Corn,Line C,2026-07-16 00:00:00,Jul-2026,Q3-2026,Night,Anand M.,511.6,RM-3010,Released,2026-07-19 00:00:00
BCH-2024-1012,Chickpea Snacks,Line D,2026-07-17 00:00:00,Jul-2026,Q3-2026,Morning,Sagar A.,577.3,RM-3011,Released,2026-07-20 00:00:00
BCH-2024-1013,Banana Chips,Line E,2026-07-18 00:00:00,Jul-2026,Q3-2026,Afternoon,Divya N.,227.8,RM-3012,Released,2026-07-21 00:00:00
BCH-2024-1014,Sweet Potato Chips,Line F,2026-07-19 00:00:00,Jul-2026,Q3-2026,Night,Karthik V.,380.0,RM-3013,Hold – OOS,
BCH-2024-1015,Masala Peanuts,Line A,2026-07-22 00:00:00,Jul-2026,Q3-2026,Morning,Meena R.,265.0,RM-3014,Released,2026-07-24 00:00:00
BCH-2024-1016,Tapioca Crisps,Line B,2026-07-23 00:00:00,Jul-2026,Q3-2026,Afternoon,Suresh B.,245.1,RM-3015,Released,2026-07-24 00:00:00
BCH-2024-1017,Jackfruit Chips,Line C,2026-07-24 00:00:00,Jul-2026,Q3-2026,Night,Ramesh K.,497.7,RM-3016,Rejected,
BCH-2024-1018,Okra Chips,Line D,2026-07-27 00:00:00,Jul-2026,Q3-2026,Morning,Priya S.,527.6,RM-3017,Released,2026-07-28 00:00:00
BCH-2024-1019,Roasted Corn,Line E,2026-08-01 00:00:00,Aug-2026,Q3-2026,Afternoon,Anand M.,403.1,RM-3018,Rejected,
BCH-2024-1020,Chickpea Snacks,Line F,2026-08-03 00:00:00,Aug-2026,Q3-2026,Night,Sagar A.,556.3,RM-3019,Released,2026-08-06 00:00:00
BCH-2024-1021,Banana Chips,Line A,2026-08-10 00:00:00,Aug-2026,Q3-2026,Morning,Divya N.,461.8,RM-3020,Released,2026-08-12 00:00:00
BCH-2024-1022,Sweet Potato Chips,Line B,2026-08-11 00:00:00,Aug-2026,Q3-2026,Afternoon,Karthik V.,457.1,RM-3021,Released,2026-08-14 00:00:00
BCH-2024-1023,Masala Peanuts,Line C,2026-08-13 00:00:00,Aug-2026,Q3-2026,Night,Meena R.,274.9,RM-3022,Hold – OOS,
BCH-2024-1024,Tapioca Crisps,Line D,2026-08-14 00:00:00,Aug-2026,Q3-2026,Morning,Suresh B.,553.0,RM-3023,Hold – OOS,
BCH-2024-1025,Jackfruit Chips,Line E,2026-08-15 00:00:00,Aug-2026,Q3-2026,Afternoon,Ramesh K.,428.2,RM-3024,Released,2026-08-16 00:00:00
BCH-2024-1026,Okra Chips,Line F,2026-08-16 00:00:00,Aug-2026,Q3-2026,Night,Priya S.,562.3,RM-3025,Released,2026-08-17 00:00:00
BCH-2024-1027,Roasted Corn,Line A,2026-08-18 00:00:00,Aug-2026,Q3-2026,Morning,Anand M.,192.0,RM-3026,Released,2026-08-20 00:00:00
BCH-2024-1028,Chickpea Snacks,Line B,2026-08-19 00:00:00,Aug-2026,Q3-2026,Afternoon,Sagar A.,553.9,RM-3027,Released,2026-08-20 00:00:00
BCH-2024-1029,Banana Chips,Line C,2026-08-20 00:00:00,Aug-2026,Q3-2026,Night,Divya N.,437.3,RM-3028,Released,2026-08-21 00:00:00
BCH-2024-1030,Sweet Potato Chips,Line D,2026-08-22 00:00:00,Aug-2026,Q3-2026,Morning,Karthik V.,375.6,RM-3029,Released,2026-08-23 00:00:00
BCH-2024-1031,Masala Peanuts,Line E,2026-08-23 00:00:00,Aug-2026,Q3-2026,Afternoon,Meena R.,341.1,RM-3030,Released,2026-08-24 00:00:00
BCH-2024-1032,Tapioca Crisps,Line F,2026-08-26 00:00:00,Aug-2026,Q3-2026,Night,Suresh B.,429.1,RM-3031,Released,2026-08-29 00:00:00
BCH-2024-1033,Jackfruit Chips,Line A,2026-09-02 00:00:00,Sep-2026,Q3-2026,Morning,Ramesh K.,499.2,RM-3032,Hold – OOS,
BCH-2024-1034,Okra Chips,Line B,2026-09-03 00:00:00,Sep-2026,Q3-2026,Afternoon,Priya S.,482.5,RM-3033,Released,2026-09-05 00:00:00
BCH-2024-1035,Roasted Corn,Line C,2026-09-05 00:00:00,Sep-2026,Q3-2026,Night,Anand M.,485.4,RM-3034,Released,2026-09-07 00:00:00
BCH-2024-1036,Chickpea Snacks,Line D,2026-09-06 00:00:00,Sep-2026,Q3-2026,Morning,Sagar A.,236.9,RM-3035,Released,2026-09-07 00:00:00
BCH-2024-1037,Banana Chips,Line E,2026-09-08 00:00:00,Sep-2026,Q3-2026,Afternoon,Divya N.,615.5,RM-3036,Released,2026-09-11 00:00:00
BCH-2024-1038,Sweet Potato Chips,Line F,2026-09-09 00:00:00,Sep-2026,Q3-2026,Night,Karthik V.,599.8,RM-3037,Hold – OOS,
BCH-2024-1039,Masala Peanuts,Line A,2026-09-11 00:00:00,Sep-2026,Q3-2026,Morning,Meena R.,434.6,RM-3038,Released,2026-09-14 00:00:00
BCH-2024-1040,Tapioca Crisps,Line B,2026-09-12 00:00:00,Sep-2026,Q3-2026,Afternoon,Suresh B.,232.2,RM-3039,Released,2026-09-13 00:00:00
BCH-2024-1041,Jackfruit Chips,Line C,2026-09-13 00:00:00,Sep-2026,Q3-2026,Night,Ramesh K.,401.4,RM-3040,Hold – OOS,
BCH-2024-1042,Okra Chips,Line D,2026-09-15 00:00:00,Sep-2026,Q3-2026,Morning,Priya S.,195.6,RM-3041,Released,2026-09-16 00:00:00
BCH-2024-1043,Roasted Corn,Line E,2026-09-16 00:00:00,Sep-2026,Q3-2026,Afternoon,Anand M.,509.3,RM-3042,Released,2026-09-19 00:00:00
BCH-2024-1044,Chickpea Snacks,Line F,2026-09-17 00:00:00,Sep-2026,Q3-2026,Night,Sagar A.,239.2,RM-3043,Released,2026-09-19 00:00:00
BCH-2024-1045,Banana Chips,Line A,2026-09-18 00:00:00,Sep-2026,Q3-2026,Morning,Divya N.,443.9,RM-3044,Released,2026-09-20 00:00:00
BCH-2024-1046,Sweet Potato Chips,Line B,2026-09-19 00:00:00,Sep-2026,Q3-2026,Afternoon,Karthik V.,336.3,RM-3045,Hold – OOS,
BCH-2024-1047,Masala Peanuts,Line C,2026-09-20 00:00:00,Sep-2026,Q3-2026,Night,Meena R.,539.2,RM-3046,Hold – OOS,
BCH-2024-1048,Tapioca Crisps,Line D,2026-09-21 00:00:00,Sep-2026,Q3-2026,Morning,Suresh B.,484.2,RM-3047,Released,2026-09-24 00:00:00
BCH-2024-1049,Jackfruit Chips,Line E,2026-09-22 00:00:00,Sep-2026,Q3-2026,Afternoon,Ramesh K.,240.7,RM-3048,Released,2026-09-24 00:00:00
BCH-2024-1050,Okra Chips,Line F,2026-09-23 00:00:00,Sep-2026,Q3-2026,Night,Priya S.,520.8,RM-3049,Released,2026-09-25 00:00:00
BCH-2024-1051,Roasted Corn,Line A,2026-09-30 00:00:00,Sep-2026,Q3-2026,Morning,Anand M.,561.4,RM-3050,Released,2026-10-01 00:00:00
BCH-2024-1052,Chickpea Snacks,Line B,2026-10-01 00:00:00,Oct-2026,Q4-2026,Afternoon,Sagar A.,497.5,RM-3051,Released,2026-10-03 00:00:00
BCH-2024-1053,Banana Chips,Line C,2026-10-02 00:00:00,Oct-2026,Q4-2026,Night,Divya N.,574.9,RM-3052,Released,2026-10-03 00:00:00
BCH-2024-1054,Sweet Potato Chips,Line D,2026-10-07 00:00:00,Oct-2026,Q4-2026,Morning,Karthik V.,310.6,RM-3053,Released,2026-10-08 00:00:00
BCH-2024-1055,Masala Peanuts,Line E,2026-10-08 00:00:00,Oct-2026,Q4-2026,Afternoon,Meena R.,180.2,RM-3054,Released,2026-10-10 00:00:00
BCH-2024-1056,Tapioca Crisps,Line F,2026-10-09 00:00:00,Oct-2026,Q4-2026,Night,Suresh B.,340.8,RM-3055,Released,2026-10-12 00:00:00
BCH-2024-1057,Jackfruit Chips,Line A,2026-10-10 00:00:00,Oct-2026,Q4-2026,Morning,Ramesh K.,577.1,RM-3056,Released,2026-10-13 00:00:00
BCH-2024-1058,Okra Chips,Line B,2026-10-11 00:00:00,Oct-2026,Q4-2026,Afternoon,Priya S.,222.4,RM-3057,Released,2026-10-14 00:00:00
BCH-2024-1059,Roasted Corn,Line C,2026-10-14 00:00:00,Oct-2026,Q4-2026,Night,Anand M.,462.2,RM-3058,Hold – OOS,
BCH-2024-1060,Chickpea Snacks,Line D,2026-10-15 00:00:00,Oct-2026,Q4-2026,Morning,Sagar A.,484.0,RM-3059,Released,2026-10-18 00:00:00
BCH-2024-1061,Banana Chips,Line E,2026-10-16 00:00:00,Oct-2026,Q4-2026,Afternoon,Divya N.,225.2,RM-3060,Hold – OOS,
BCH-2024-1062,Sweet Potato Chips,Line F,2026-10-19 00:00:00,Oct-2026,Q4-2026,Night,Karthik V.,410.8,RM-3061,Released,2026-10-21 00:00:00
BCH-2024-1063,Masala Peanuts,Line A,2026-10-22 00:00:00,Oct-2026,Q4-2026,Morning,Meena R.,213.7,RM-3062,Released,2026-10-25 00:00:00
BCH-2024-1064,Tapioca Crisps,Line B,2026-10-23 00:00:00,Oct-2026,Q4-2026,Afternoon,Suresh B.,290.6,RM-3063,Released,2026-10-25 00:00:00
BCH-2024-1065,Jackfruit Chips,Line C,2026-10-24 00:00:00,Oct-2026,Q4-2026,Night,Ramesh K.,506.4,RM-3064,Released,2026-10-27 00:00:00
BCH-2024-1066,Okra Chips,Line D,2026-10-29 00:00:00,Oct-2026,Q4-2026,Morning,Priya S.,207.8,RM-3065,Released,2026-11-01 00:00:00
BCH-2024-1067,Roasted Corn,Line E,2026-11-01 00:00:00,Nov-2026,Q4-2026,Afternoon,Anand M.,608.7,RM-3066,Released,2026-11-04 00:00:00
BCH-2024-1068,Chickpea Snacks,Line F,2026-11-02 00:00:00,Nov-2026,Q4-2026,Night,Sagar A.,529.4,RM-3067,Hold – OOS,
BCH-2024-1069,Banana Chips,Line A,2026-11-07 00:00:00,Nov-2026,Q4-2026,Morning,Divya N.,618.3,RM-3068,Released,2026-11-09 00:00:00
BCH-2024-1070,Sweet Potato Chips,Line B,2026-11-08 00:00:00,Nov-2026,Q4-2026,Afternoon,Karthik V.,359.4,RM-3069,Released,2026-11-11 00:00:00
BCH-2024-1071,Masala Peanuts,Line C,2026-11-09 00:00:00,Nov-2026,Q4-2026,Night,Meena R.,404.8,RM-3070,Released,2026-11-11 00:00:00
BCH-2024-1072,Tapioca Crisps,Line D,2026-11-11 00:00:00,Nov-2026,Q4-2026,Morning,Suresh B.,460.8,RM-3071,Released,2026-11-14 00:00:00
BCH-2024-1073,Jackfruit Chips,Line E,2026-11-13 00:00:00,Nov-2026,Q4-2026,Afternoon,Ramesh K.,488.9,RM-3072,Released,2026-11-15 00:00:00
BCH-2024-1074,Okra Chips,Line F,2026-11-15 00:00:00,Nov-2026,Q4-2026,Night,Priya S.,401.1,RM-3073,Released,2026-11-16 00:00:00
BCH-2024-1075,Roasted Corn,Line A,2026-11-20 00:00:00,Nov-2026,Q4-2026,Morning,Anand M.,601.3,RM-3074,Released,2026-11-23 00:00:00
BCH-2024-1076,Chickpea Snacks,Line B,2026-11-21 00:00:00,Nov-2026,Q4-2026,Afternoon,Sagar A.,388.5,RM-3075,Released,2026-11-24 00:00:00
BCH-2024-1077,Banana Chips,Line C,2026-11-22 00:00:00,Nov-2026,Q4-2026,Night,Divya N.,437.4,RM-3076,Released,2026-11-24 00:00:00
BCH-2024-1078,Sweet Potato Chips,Line D,2026-11-23 00:00:00,Nov-2026,Q4-2026,Morning,Karthik V.,472.0,RM-3077,Released,2026-11-25 00:00:00
BCH-2024-1079,Masala Peanuts,Line E,2026-11-24 00:00:00,Nov-2026,Q4-2026,Afternoon,Meena R.,534.5,RM-3078,Hold – OOS,
BCH-2024-1080,Tapioca Crisps,Line F,2026-11-27 00:00:00,Nov-2026,Q4-2026,Night,Suresh B.,447.7,RM-3079,Released,2026-11-29 00:00:00
BCH-2024-1081,Jackfruit Chips,Line A,2026-11-28 00:00:00,Nov-2026,Q4-2026,Morning,Ramesh K.,276.5,RM-3080,Hold – OOS,
BCH-2024-1082,Okra Chips,Line B,2026-11-29 00:00:00,Nov-2026,Q4-2026,Afternoon,Priya S.,617.3,RM-3081,Released,2026-12-02 00:00:00
BCH-2024-1083,Roasted Corn,Line C,2026-11-30 00:00:00,Nov-2026,Q4-2026,Night,Anand M.,546.7,RM-3082,Released,2026-12-01 00:00:00
BCH-2024-1084,Chickpea Snacks,Line D,2026-12-01 00:00:00,Dec-2026,Q4-2026,Morning,Sagar A.,446.8,RM-3083,Released,2026-12-02 00:00:00
BCH-2024-1085,Banana Chips,Line E,2026-12-02 00:00:00,Dec-2026,Q4-2026,Afternoon,Divya N.,297.1,RM-3084,Hold – OOS,
BCH-2024-1086,Sweet Potato Chips,Line F,2026-12-03 00:00:00,Dec-2026,Q4-2026,Night,Karthik V.,295.0,RM-3085,Hold – OOS,
BCH-2024-1087,Masala Peanuts,Line A,2026-12-04 00:00:00,Dec-2026,Q4-2026,Morning,Meena R.,255.2,RM-3086,Released,2026-12-05 00:00:00
BCH-2024-1088,Tapioca Crisps,Line B,2026-12-09 00:00:00,Dec-2026,Q4-2026,Afternoon,Suresh B.,534.4,RM-3087,Released,2026-12-11 00:00:00
BCH-2024-1089,Jackfruit Chips,Line C,2026-12-10 00:00:00,Dec-2026,Q4-2026,Night,Ramesh K.,230.6,RM-3088,Hold – OOS,
BCH-2024-1090,Okra Chips,Line D,2026-12-11 00:00:00,Dec-2026,Q4-2026,Morning,Priya S.,259.3,RM-3089,Hold – OOS,
BCH-2024-1091,Roasted Corn,Line E,2026-12-12 00:00:00,Dec-2026,Q4-2026,Afternoon,Anand M.,185.2,RM-3090,Released,2026-12-13 00:00:00
BCH-2024-1092,Chickpea Snacks,Line F,2026-12-13 00:00:00,Dec-2026,Q4-2026,Night,Sagar A.,489.2,RM-3091,Released,2026-12-14 00:00:00
BCH-2024-1093,Banana Chips,Line A,2026-12-14 00:00:00,Dec-2026,Q4-2026,Morning,Divya N.,562.8,RM-3092,Released,2026-12-17 00:00:00
BCH-2024-1094,Sweet Potato Chips,Line B,2026-12-21 00:00:00,Dec-2026,Q4-2026,Afternoon,Karthik V.,181.2,RM-3093,Released,2026-12-24 00:00:00
BCH-2024-1095,Masala Peanuts,Line C,2026-12-23 00:00:00,Dec-2026,Q4-2026,Night,Meena R.,181.7,RM-3094,Released,2026-12-24 00:00:00
BCH-2024-1096,Tapioca Crisps,Line D,2026-12-24 00:00:00,Dec-2026,Q4-2026,Morning,Suresh B.,477.6,RM-3095,Released,2026-12-27 00:00:00
BCH-2024-1097,Jackfruit Chips,Line E,2026-12-25 00:00:00,Dec-2026,Q4-2026,Afternoon,Ramesh K.,404.1,RM-3096,Released,2026-12-28 00:00:00
BCH-2024-1098,Okra Chips,Line F,2026-12-27 00:00:00,Dec-2026,Q4-2026,Night,Priya S.,258.5,RM-3097,Released,2026-12-30 00:00:00
BCH-2024-1099,Roasted Corn,Line A,2026-12-28 00:00:00,Dec-2026,Q4-2026,Morning,Anand M.,517.3,RM-3098,Released,2026-12-31 00:00:00
BCH-2024-1100,Chickpea Snacks,Line B,2027-01-04 00:00:00,Jan-2027,Q1-2027,Afternoon,Sagar A.,334.9,RM-3099,Released,2027-01-07 00:00:00
BCH-2024-1101,Banana Chips,Line C,2027-01-05 00:00:00,Jan-2027,Q1-2027,Night,Divya N.,423.0,RM-3100,Released,2027-01-07 00:00:00
BCH-2024-1102,Sweet Potato Chips,Line D,2027-01-06 00:00:00,Jan-2027,Q1-2027,Morning,Karthik V.,546.9,RM-3101,Hold – OOS,
BCH-2024-1103,Masala Peanuts,Line E,2027-01-07 00:00:00,Jan-2027,Q1-2027,Afternoon,Meena R.,180.7,RM-3102,Released,2027-01-08 00:00:00
BCH-2024-1104,Tapioca Crisps,Line F,2027-01-12 00:00:00,Jan-2027,Q1-2027,Night,Suresh B.,233.9,RM-3103,Released,2027-01-15 00:00:00
BCH-2024-1105,Jackfruit Chips,Line A,2027-01-13 00:00:00,Jan-2027,Q1-2027,Morning,Ramesh K.,357.8,RM-3104,Rejected,
BCH-2024-1106,Okra Chips,Line B,2027-01-14 00:00:00,Jan-2027,Q1-2027,Afternoon,Priya S.,610.5,RM-3105,Released,2027-01-16 00:00:00
BCH-2024-1107,Roasted Corn,Line C,2027-01-15 00:00:00,Jan-2027,Q1-2027,Night,Anand M.,428.0,RM-3106,Released,2027-01-17 00:00:00
BCH-2024-1108,Chickpea Snacks,Line D,2027-01-18 00:00:00,Jan-2027,Q1-2027,Morning,Sagar A.,589.8,RM-3107,Released,2027-01-19 00:00:00
BCH-2024-1109,Banana Chips,Line E,2027-01-21 00:00:00,Jan-2027,Q1-2027,Afternoon,Divya N.,546.4,RM-3108,Released,2027-01-22 00:00:00
BCH-2024-1110,Sweet Potato Chips,Line F,2027-01-22 00:00:00,Jan-2027,Q1-2027,Night,Karthik V.,234.8,RM-3109,Released,2027-01-24 00:00:00
BCH-2024-1111,Masala Peanuts,Line A,2027-01-23 00:00:00,Jan-2027,Q1-2027,Morning,Meena R.,235.1,RM-3110,Released,2027-01-25 00:00:00
BCH-2024-1112,Tapioca Crisps,Line B,2027-01-24 00:00:00,Jan-2027,Q1-2027,Afternoon,Suresh B.,604.8,RM-3111,Released,2027-01-26 00:00:00
BCH-2024-1113,Jackfruit Chips,Line C,2027-01-25 00:00:00,Jan-2027,Q1-2027,Night,Ramesh K.,367.8,RM-3112,Hold – OOS,
BCH-2024-1114,Okra Chips,Line D,2027-01-26 00:00:00,Jan-2027,Q1-2027,Morning,Priya S.,269.0,RM-3113,Released,2027-01-28 00:00:00
BCH-2024-1115,Roasted Corn,Line E,2027-01-29 00:00:00,Jan-2027,Q1-2027,Afternoon,Anand M.,531.4,RM-3114,Released,2027-01-30 00:00:00
BCH-2024-1116,Chickpea Snacks,Line F,2027-01-31 00:00:00,Jan-2027,Q1-2027,Night,Sagar A.,568.8,RM-3115,Released,2027-02-01 00:00:00
BCH-2024-1117,Banana Chips,Line A,2027-02-01 00:00:00,Feb-2027,Q1-2027,Morning,Divya N.,300.1,RM-3116,Released,2027-02-03 00:00:00
BCH-2024-1118,Sweet Potato Chips,Line B,2027-02-02 00:00:00,Feb-2027,Q1-2027,Afternoon,Karthik V.,479.2,RM-3117,Released,2027-02-04 00:00:00
BCH-2024-1119,Masala Peanuts,Line C,2027-02-04 00:00:00,Feb-2027,Q1-2027,Night,Meena R.,388.8,RM-3118,Hold – OOS,
BCH-2024-1120,Tapioca Crisps,Line D,2027-02-05 00:00:00,Feb-2027,Q1-2027,Morning,Suresh B.,447.6,RM-3119,Released,2027-02-06 00:00:00
BCH-2024-1121,Jackfruit Chips,Line E,2027-02-06 00:00:00,Feb-2027,Q1-2027,Afternoon,Ramesh K.,496.8,RM-3120,Released,2027-02-07 00:00:00
BCH-2024-1122,Okra Chips,Line F,2027-02-07 00:00:00,Feb-2027,Q1-2027,Night,Priya S.,291.4,RM-3121,Released,2027-02-09 00:00:00
BCH-2024-1123,Roasted Corn,Line A,2027-02-10 00:00:00,Feb-2027,Q1-2027,Morning,Anand M.,417.4,RM-3122,Released,2027-02-12 00:00:00
BCH-2024-1124,Chickpea Snacks,Line B,2027-02-11 00:00:00,Feb-2027,Q1-2027,Afternoon,Sagar A.,290.1,RM-3123,Released,2027-02-12 00:00:00
BCH-2024-1125,Banana Chips,Line C,2027-02-12 00:00:00,Feb-2027,Q1-2027,Night,Divya N.,544.8,RM-3124,Released,2027-02-14 00:00:00
BCH-2024-1126,Sweet Potato Chips,Line D,2027-02-13 00:00:00,Feb-2027,Q1-2027,Morning,Karthik V.,462.2,RM-3125,Released,2027-02-14 00:00:00
BCH-2024-1127,Masala Peanuts,Line E,2027-02-14 00:00:00,Feb-2027,Q1-2027,Afternoon,Meena R.,467.6,RM-3126,Released,2027-02-17 00:00:00
BCH-2024-1128,Tapioca Crisps,Line F,2027-02-16 00:00:00,Feb-2027,Q1-2027,Night,Suresh B.,552.8,RM-3127,Released,2027-02-17 00:00:00
BCH-2024-1129,Jackfruit Chips,Line A,2027-02-17 00:00:00,Feb-2027,Q1-2027,Morning,Ramesh K.,353.2,RM-3128,Released,2027-02-20 00:00:00
BCH-2024-1130,Okra Chips,Line B,2027-02-18 00:00:00,Feb-2027,Q1-2027,Afternoon,Priya S.,278.6,RM-3129,Released,2027-02-20 00:00:00
BCH-2024-1131,Roasted Corn,Line C,2027-02-23 00:00:00,Feb-2027,Q1-2027,Night,Anand M.,504.9,RM-3130,Released,2027-02-24 00:00:00
BCH-2024-1132,Chickpea Snacks,Line D,2027-02-24 00:00:00,Feb-2027,Q1-2027,Morning,Sagar A.,459.5,RM-3131,Released,2027-02-27 00:00:00
BCH-2024-1133,Banana Chips,Line E,2027-02-25 00:00:00,Feb-2027,Q1-2027,Afternoon,Divya N.,231.0,RM-3132,Released,2027-02-26 00:00:00
BCH-2024-1134,Sweet Potato Chips,Line F,2027-02-26 00:00:00,Feb-2027,Q1-2027,Night,Karthik V.,477.7,RM-3133,Released,2027-02-27 00:00:00
BCH-2024-1135,Masala Peanuts,Line A,2027-02-28 00:00:00,Feb-2027,Q1-2027,Morning,Meena R.,398.4,RM-3134,Released,2027-03-01 00:00:00
